"No.","Time","Source","Destination","Protocol","Length","Info"
"275","6.343232422","10.43.1.94","255.255.255.255","UDP","75","27005  >  27015 Len=33"
"276","6.387890549","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"277","6.389488509","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"278","6.486136561","10.43.7.100","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"279","6.495328302","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"280","6.496858936","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"281","6.498987578","10.43.2.153","224.2.2.2","UDP","72","60298  >  8995 Len=30"
"282","6.542753499","LcfcHefe_30:96:4c","Broadcast","ARP","60","Who has 10.43.1.122? Tell 10.43.2.185"
"283","6.544461499","10.43.1.94","255.255.255.255","UDP","75","27005  >  27015 Len=33"
"284","6.549030995","10.43.1.42","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"285","6.579343409","Cisco_80:9a:8f","LLDP_Multicast","LLDP","377","TTL = 120 System Name = D33RVBF38FFSW1.iitr.ac.in System Description = Cisco IOS Software, C2960S Software (C2960S-UNIVERSALK9-M), Version 15.2(2)E9, RELEASE SOFTWARE (fc4)\\nTechnical Support: http://www.cisco.com/techsupport\\nCopyright (c) 1986-2018 by Cisco Systems, Inc.\\nCompiled Sat 08-Sep-18 14:56 by prod_rel_team "
"286","6.587617822","fe80::954d:f7f1:8707:5987","ff02::1:3","LLMNR","84","Standard query 0x97c0 A wpad"
"287","6.587647200","10.43.2.214","224.0.0.252","LLMNR","64","Standard query 0x97c0 A wpad"
"288","6.588541400","fe80::954d:f7f1:8707:5987","ff02::1:3","LLMNR","84","Standard query 0x5379 AAAA wpad"
"289","6.588559327","10.43.2.214","224.0.0.252","LLMNR","64","Standard query 0x5379 AAAA wpad"
"290","6.604003506","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"291","6.605098023","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"292","6.632409129","10.43.2.191","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"293","6.633151247","10.43.1.34","10.43.7.255","NBNS","92","Name query NB WPAD<00>"
"294","6.633941205","10.43.1.34","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"295","6.634470513","fe80::4cbb:20f1:5669:82c1","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"296","6.635510918","fe80::4cbb:20f1:5669:82c1","ff02::1:3","LLMNR","84","Standard query 0xa625 A wpad"
"297","6.635913452","10.43.1.34","224.0.0.252","LLMNR","64","Standard query 0xa625 A wpad"
"298","6.653775083","10.43.1.200","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"299","6.669891532","10.43.1.34","239.255.255.250","SSDP","315","NOTIFY * HTTP/1.1 "
"300","6.708158608","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"301","6.708868088","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"302","6.757787248","10.43.1.246","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"303","6.771228096","10.43.1.94","255.255.255.255","UDP","75","27005  >  27015 Len=33"
"304","6.782327403","10.43.1.52","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"305","6.811412527","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"306","6.812002218","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"307","6.816215669","10.43.1.138","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"308","6.865142053","Cisco_80:9a:8f","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 0/43/78:da:6e:57:01:40  Cost = 4  Port = 0x800f"
"309","6.919034726","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"310","6.921273542","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"311","6.925524605","10.43.2.214","10.43.7.255","NBNS","92","Name query NB WPAD<00>"
"312","6.935402628","fe80::3d6e:456a:feb8:68d2","ff02::1:2","DHCPv6","145","Solicit XID: 0x8a068b CID: 000100011f006103ec8eb5431882 "
"313","6.955690128","10.43.1.187","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"314","7.027583837","10.43.1.27","52.31.145.183","TCP","1514","44460  >  443 [ACK] Seq=1 Ack=1 Win=327 Len=1448 TSval=3429012813 TSecr=3852409221 [TCP segment of a reassembled PDU]"
"315","7.027643883","10.43.1.27","52.31.145.183","TLSv1.2","702","Application Data"
"316","7.027756409","10.43.1.27","52.31.145.183","TCP","1514","44460  >  443 [ACK] Seq=2085 Ack=1 Win=327 Len=1448 TSval=3429012813 TSecr=3852409221 [TCP segment of a reassembled PDU]"
"317","7.027773332","10.43.1.27","52.31.145.183","TCP","1514","44460  >  443 [ACK] Seq=3533 Ack=1 Win=327 Len=1448 TSval=3429012813 TSecr=3852409221 [TCP segment of a reassembled PDU]"
"318","7.027784341","10.43.1.27","52.31.145.183","TCP","1514","44460  >  443 [ACK] Seq=4981 Ack=1 Win=327 Len=1448 TSval=3429012813 TSecr=3852409221 [TCP segment of a reassembled PDU]"
"319","7.027798927","10.43.1.27","52.31.145.183","TCP","1514","44460  >  443 [ACK] Seq=6429 Ack=1 Win=327 Len=1448 TSval=3429012813 TSecr=3852409221 [TCP segment of a reassembled PDU]"
"320","7.027810510","10.43.1.27","52.31.145.183","TCP","1514","44460  >  443 [ACK] Seq=7877 Ack=1 Win=327 Len=1448 TSval=3429012813 TSecr=3852409221 [TCP segment of a reassembled PDU]"
"321","7.027822269","10.43.1.27","52.31.145.183","TCP","1514","44460  >  443 [ACK] Seq=9325 Ack=1 Win=327 Len=1448 TSval=3429012813 TSecr=3852409221 [TCP segment of a reassembled PDU]"
"322","7.027831958","10.43.1.27","52.31.145.183","TCP","1514","44460  >  443 [ACK] Seq=10773 Ack=1 Win=327 Len=1448 TSval=3429012813 TSecr=3852409221 [TCP segment of a reassembled PDU]"
"323","7.027833019","52.31.145.183","10.43.1.27","TCP","66","443  >  44460 [ACK] Seq=1 Ack=1449 Win=820 Len=0 TSval=3852442611 TSecr=3429012813"
"324","7.027842680","10.43.1.27","52.31.145.183","TCP","1514","44460  >  443 [ACK] Seq=12221 Ack=1 Win=327 Len=1448 TSval=3429012813 TSecr=3852409221 [TCP segment of a reassembled PDU]"
"325","7.027873270","10.43.1.27","52.31.145.183","TCP","1514","44460  >  443 [ACK] Seq=13669 Ack=1 Win=327 Len=1448 TSval=3429012813 TSecr=3852442611 [TCP segment of a reassembled PDU]"
"326","7.027912720","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"327","7.027952971","10.43.1.27","52.31.145.183","TLSv1.2","279","Application Data"
"328","7.028039421","52.31.145.183","10.43.1.27","TCP","66","443  >  44460 [ACK] Seq=1 Ack=2085 Win=810 Len=0 TSval=3852442611 TSecr=3429012813"
"329","7.028060529","52.31.145.183","10.43.1.27","TCP","66","443  >  44460 [ACK] Seq=1 Ack=3533 Win=787 Len=0 TSval=3852442611 TSecr=3429012813"
"330","7.028255332","52.31.145.183","10.43.1.27","TCP","66","443  >  44460 [ACK] Seq=1 Ack=4981 Win=764 Len=0 TSval=3852442611 TSecr=3429012813"
"331","7.028314541","52.31.145.183","10.43.1.27","TCP","66","443  >  44460 [ACK] Seq=1 Ack=6429 Win=742 Len=0 TSval=3852442611 TSecr=3429012813"
"332","7.028396246","52.31.145.183","10.43.1.27","TCP","66","443  >  44460 [ACK] Seq=1 Ack=7877 Win=719 Len=0 TSval=3852442611 TSecr=3429012813"
"333","7.028503569","52.31.145.183","10.43.1.27","TCP","66","443  >  44460 [ACK] Seq=1 Ack=9325 Win=696 Len=0 TSval=3852442611 TSecr=3429012813"
"334","7.028608251","52.31.145.183","10.43.1.27","TCP","66","443  >  44460 [ACK] Seq=1 Ack=10773 Win=674 Len=0 TSval=3852442611 TSecr=3429012813"
"335","7.028740032","52.31.145.183","10.43.1.27","TCP","66","443  >  44460 [ACK] Seq=1 Ack=12221 Win=651 Len=0 TSval=3852442611 TSecr=3429012813"
"336","7.028850808","52.31.145.183","10.43.1.27","TCP","66","443  >  44460 [ACK] Seq=1 Ack=13669 Win=629 Len=0 TSval=3852442611 TSecr=3429012813"
"337","7.028974365","52.31.145.183","10.43.1.27","TCP","66","443  >  44460 [ACK] Seq=1 Ack=15117 Win=606 Len=0 TSval=3852442611 TSecr=3429012813"
"338","7.028984353","52.31.145.183","10.43.1.27","TCP","66","443  >  44460 [ACK] Seq=1 Ack=15330 Win=603 Len=0 TSval=3852442611 TSecr=3429012813"
"339","7.029400863","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"340","7.046387581","fe80::4cbb:20f1:5669:82c1","ff02::1:3","LLMNR","84","Standard query 0xa625 A wpad"
"341","7.046420306","10.43.1.34","224.0.0.252","LLMNR","64","Standard query 0xa625 A wpad"
"342","7.133540185","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"343","7.134629933","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"344","7.161185206","Dell_3b:7d:9d","Broadcast","ARP","60","Who has 10.43.0.1? Tell 10.43.1.62"
"345","7.246196248","fe80::103a:efbb:965d:fbc2","ff02::1:ff02:c276","ICMPv6","86","Neighbor Solicitation for fe80::226:bbff:fe02:c276 from 80:ee:73:d5:50:72"
"346","7.249305974","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"347","7.252686031","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"348","7.323066289","fe80::d772:6bfa:ec4d:beda","ff02::fb","MDNS","101","Standard query 0x0000 PTR _nmea-0183._tcp.local, ""QM"" question"
"349","7.323153668","10.43.7.88","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _nmea-0183._tcp.local, ""QM"" question"
"350","7.358688094","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"351","7.360187599","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"352","7.380816750","10.43.1.34","10.43.7.255","NBNS","92","Name query NB WPAD<00>"
"353","7.467094274","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"354","7.469124777","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"355","7.484162157","10.43.7.100","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"356","7.499906392","10.43.2.153","224.2.2.2","UDP","72","60298  >  8995 Len=30"
"357","7.545394731","10.43.1.42","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"358","7.555513423","10.43.2.16","239.192.152.143","LSD","161",""
"359","7.580602494","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"360","7.583702255","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"361","7.594057978","10.43.1.178","239.192.152.143","LSD","179",""
"362","7.594286085","10.43.1.178","239.192.152.143","LSD","179",""
"363","7.594298366","10.43.1.178","239.192.152.143","LSD","179",""
"364","7.594443880","fe80::990b:eb39:f47a:113e","ff15::efc0:988f","UDP","201","50940  >  6771 Len=139"
"365","7.594622190","fe80::990b:eb39:f47a:113e","ff15::efc0:988f","UDP","201","6771  >  6771 Len=139"
"366","7.594639717","fe80::990b:eb39:f47a:113e","ff15::efc0:988f","UDP","201","6771  >  6771 Len=139"
"367","7.607436146","52.31.145.183","10.43.1.27","TCP","1434","443  >  44460 [PSH, ACK] Seq=1 Ack=15330 Win=603 Len=1368 TSval=3852443191 TSecr=3429012813 [TCP segment of a reassembled PDU]"
"368","7.607484306","52.31.145.183","10.43.1.27","TCP","1434","443  >  44460 [PSH, ACK] Seq=1369 Ack=15330 Win=603 Len=1368 TSval=3852443191 TSecr=3429012813 [TCP segment of a reassembled PDU]"
"369","7.607514797","10.43.1.27","52.31.145.183","TCP","66","44460  >  443 [ACK] Seq=15330 Ack=2737 Win=373 Len=0 TSval=3429013393 TSecr=3852443191"
"370","7.607611007","52.31.145.183","10.43.1.27","TCP","1514","443  >  44460 [ACK] Seq=2737 Ack=15330 Win=603 Len=1448 TSval=3852443191 TSecr=3429012813 [TCP segment of a reassembled PDU]"
"371","7.607637277","52.31.145.183","10.43.1.27","TLSv1.2","460","Application Data"
"372","7.607651900","10.43.1.27","52.31.145.183","TCP","66","44460  >  443 [ACK] Seq=15330 Ack=4579 Win=418 Len=0 TSval=3429013393 TSecr=3852443191"
"373","7.627668406","10.43.1.27","172.217.160.227","TLSv1.2","139","Application Data"
"374","7.627766946","172.217.160.227","10.43.1.27","TCP","66","443  >  57674 [ACK] Seq=1 Ack=74 Win=519 Len=0 TSval=3906069409 TSecr=2053492530"
"375","7.627809582","10.43.1.27","172.217.160.227","TLSv1.2","105","Application Data"
"376","7.627843332","10.43.1.27","172.217.160.227","TLSv1.2","374","Application Data"
"377","7.627886699","172.217.160.227","10.43.1.27","TCP","66","443  >  57674 [ACK] Seq=1 Ack=113 Win=518 Len=0 TSval=3906069409 TSecr=2053492530"
"378","7.627948501","172.217.160.227","10.43.1.27","TCP","66","443  >  57674 [ACK] Seq=1 Ack=421 Win=513 Len=0 TSval=3906069409 TSecr=2053492530"
"379","7.631166814","10.43.1.34","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"380","7.631452521","fe80::4cbb:20f1:5669:82c1","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"381","7.633060241","10.43.2.191","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"382","7.633999338","172.217.160.227","10.43.1.27","TLSv1.2","105","Application Data"
"383","7.652617990","10.43.1.200","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"384","7.670973396","Dell_3b:7d:9d","Broadcast","ARP","60","Who has 10.43.0.1? Tell 10.43.1.62"
"385","7.675078688","10.43.1.27","172.217.160.227","TCP","66","57674  >  443 [ACK] Seq=421 Ack=40 Win=268 Len=0 TSval=2053492577 TSecr=3906069409"
"386","7.676636503","10.43.2.214","10.43.7.255","NBNS","92","Name query NB WPAD<00>"
"387","7.688889648","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"388","7.690075881","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"389","7.711985646","172.217.160.227","10.43.1.27","TLSv1.2","134","Application Data"
"390","7.712030220","10.43.1.27","172.217.160.227","TCP","66","57674  >  443 [ACK] Seq=421 Ack=108 Win=268 Len=0 TSval=2053492614 TSecr=3906069489"
"391","7.713758674","172.217.160.227","10.43.1.27","TLSv1.2","97","Application Data"
"392","7.713788802","10.43.1.27","172.217.160.227","TCP","66","57674  >  443 [ACK] Seq=421 Ack=139 Win=268 Len=0 TSval=2053492616 TSecr=3906069489"
"393","7.713837664","172.217.160.227","10.43.1.27","TLSv1.2","105","Application Data"
"394","7.713851866","10.43.1.27","172.217.160.227","TCP","66","57674  >  443 [ACK] Seq=421 Ack=178 Win=268 Len=0 TSval=2053492616 TSecr=3906069489"
"395","7.714117129","10.43.1.27","172.217.160.227","TLSv1.2","105","Application Data"
"396","7.714214224","172.217.160.227","10.43.1.27","TCP","66","443  >  57674 [ACK] Seq=178 Ack=460 Win=513 Len=0 TSval=3906069489 TSecr=2053492616"
"397","7.771777246","10.43.1.52","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"398","7.795928351","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"399","7.797290529","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"400","7.816277375","10.43.1.138","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"401","7.901930753","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"402","7.903084295","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"403","8.001667001","10.43.2.66","239.192.152.143","LSD","178",""
"404","8.001733503","10.43.2.66","239.192.152.143","LSD","178",""
"405","8.001868711","fe80::c578:8270:d669:354f","ff15::efc0:988f","UDP","200","57098  >  6771 Len=138"
"406","8.001936838","fe80::c578:8270:d669:354f","ff15::efc0:988f","UDP","200","6771  >  6771 Len=138"
"407","8.015395911","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"408","8.017555909","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"409","8.089772409","fe80::103a:efbb:965d:fbc2","ff02::1:ff02:c276","ICMPv6","86","Neighbor Solicitation for fe80::226:bbff:fe02:c276 from 80:ee:73:d5:50:72"
"410","8.122432653","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"411","8.123610446","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"412","8.131345125","10.43.1.34","10.43.7.255","NBNS","92","Name query NB WPAD<00>"
"413","8.221153293","fe80::84f0:c511:4ac9:6930","ff02::1:ffce:ac77","ICMPv6","86","Neighbor Solicitation for fe80::7cc1:8d6:b7ce:ac77 from 18:31:bf:96:90:f6"
"414","8.221182968","fe80::84f0:c511:4ac9:6930","ff02::1:ff8c:b1e1","ICMPv6","86","Neighbor Solicitation for fe80::e016:1426:af8c:b1e1 from 18:31:bf:96:90:f6"
"415","8.238108542","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"416","8.243058701","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"417","8.292291937","fe80::d51e:d236:1bec:bc73","ff02::1:ff62:20d0","ICMPv6","86","Neighbor Solicitation for fe80::5dae:5e86:262:20d0 from 0c:9d:92:58:df:07"
"418","8.351500882","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"419","8.353315283","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"420","8.405493970","10.43.2.66","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"421","8.459782613","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"422","8.461162724","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"423","8.483595294","10.43.7.100","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"424","8.500774985","10.43.2.153","224.2.2.2","UDP","72","60298  >  8995 Len=30"
"425","8.535174630","10.43.1.42","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"426","8.565226839","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"427","8.566482531","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"428","8.595193883","10.43.1.215","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"429","8.631715702","10.43.2.191","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"430","8.671118811","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"431","8.671475171","Dell_3b:7d:9d","Broadcast","ARP","60","Who has 10.43.0.1? Tell 10.43.1.62"
"432","8.672474094","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"433","8.673158638","10.43.1.200","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"434","8.771266558","10.43.1.52","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"435","8.776417105","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"436","8.777206516","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"437","8.817435797","10.43.1.138","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"438","8.868323913","Cisco_80:9a:8f","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 0/43/78:da:6e:57:01:40  Cost = 4  Port = 0x800f"
"439","8.880800197","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"440","8.881848470","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"441","8.889108079","10.43.2.48","239.192.152.143","LSD","161",""
"442","8.889126007","10.43.2.48","239.192.152.143","LSD","161",""
"443","8.889384193","10.43.2.48","239.192.152.143","LSD","161",""
"444","8.936023078","fe80::3d6e:456a:feb8:68d2","ff02::1:2","DHCPv6","145","Solicit XID: 0x8a068b CID: 000100011f006103ec8eb5431882 "
"445","8.985954172","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"446","8.986889726","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"447","8.997876399","10.43.1.255","239.255.255.250","SSDP","316","NOTIFY * HTTP/1.1 "
"448","9.089481280","fe80::103a:efbb:965d:fbc2","ff02::1:ff02:c276","ICMPv6","86","Neighbor Solicitation for fe80::226:bbff:fe02:c276 from 80:ee:73:d5:50:72"
"449","9.093622259","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"450","9.095094228","10.43.1.27","216.58.200.164","TCP","66","40750  >  443 [ACK] Seq=1 Ack=1 Win=1444 Len=0 TSval=2474862278 TSecr=2220077391"
"451","9.095125384","10.43.1.27","157.240.16.52","TCP","66","38372  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=0 TSval=637679748 TSecr=3327301455"
"452","9.095200221","216.58.200.164","10.43.1.27","TCP","66","[TCP ACKed unseen segment] 443  >  40750 [ACK] Seq=1 Ack=2 Win=371 Len=0 TSval=2220122441 TSecr=2474635433"
"453","9.095222914","157.240.16.52","10.43.1.27","TCP","66","[TCP ACKed unseen segment] 443  >  38372 [ACK] Seq=1 Ack=2 Win=980 Len=0 TSval=3327346595 TSecr=637634649"
"454","9.095803585","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"455","9.142920349","fe80::d51e:d236:1bec:bc73","ff02::1:ff62:20d0","ICMPv6","86","Neighbor Solicitation for fe80::5dae:5e86:262:20d0 from 0c:9d:92:58:df:07"
"456","9.194058419","Dell_04:3d:6b","Broadcast","ARP","60","Who has 10.43.0.1? Tell 10.43.2.210"
"457","9.200114499","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"458","9.201008676","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"459","9.253572517","10.43.2.26","255.255.255.255","DB-LSP-DISC","175","Dropbox LAN sync Discovery Protocol"
"460","9.262160507","10.43.2.26","10.43.7.255","DB-LSP-DISC","175","Dropbox LAN sync Discovery Protocol"
